sample_id,top_3_train_indices
TR-7615,"[4440, 3709, 4108]"
TR-7616,"[6217, 1745, 7368]"
TR-7617,"[7460, 2668, 1347]"
TR-7618,"[8416, 4376, 3062]"
TR-7619,"[2805, 2458, 1386]"
TR-7620,"[5077, 8125, 2903]"
TR-7621,"[3061, 8213, 2386]"
TR-7622,"[1623, 4660, 6647]"
TR-7623,"[4075, 4362, 3763]"
TR-7624,"[3284, 6031, 1740]"
TR-7625,"[2702, 8179, 6451]"
TR-7626,"[3958, 5887, 2089]"
TR-7627,"[6724, 5577, 6208]"
TR-7628,"[5482, 2160, 5625]"
TR-7629,"[8276, 7892, 6264]"
TR-7630,"[3976, 3932, 8694]"
TR-7631,"[1763, 1315, 7333]"
TR-7632,"[6265, 6817, 6578]"
TR-7633,"[1723, 8526, 2668]"
TR-7634,"[1998, 2274, 2756]"
TR-7635,"[6778, 8172, 7733]"
TR-7636,"[868, 3772, 2778]"
TR-7637,"[2819, 3058, 7310]"
TR-7638,"[5863, 6832, 4599]"
TR-7639,"[2048, 7145, 2759]"
TR-7640,"[7643, 7982, 8000]"
TR-7641,"[2904, 4798, 6046]"
TR-7642,"[4736, 3746, 2593]"
TR-7643,"[1769, 7655, 3078]"
TR-7644,"[8123, 7639, 4362]"
TR-7645,"[6937, 1813, 3528]"
TR-7646,"[4124, 5528, 5728]"
TR-7647,"[8283, 5000, 2492]"
TR-7648,"[3920, 4069, 3623]"
TR-7649,"[3638, 3336, 5052]"
TR-7650,"[7470, 3021, 3452]"
TR-7651,"[3976, 4090, 3643]"
TR-7652,"[4558, 7889, 6080]"
TR-7653,"[8282, 4527, 6848]"
TR-7654,"[4018, 3821, 5988]"
TR-7655,"[2106, 2894, 3103]"
TR-7656,"[7746, 3124, 1070]"
TR-7657,"[6195, 8699, 5984]"
TR-7658,"[8477, 6269, 3109]"
TR-7659,"[1669, 8109, 444]"
TR-7660,"[1273, 6258, 6344]"
TR-7661,"[8295, 5902, 5856]"
TR-7662,"[7770, 3798, 3620]"
TR-7663,"[6903, 2434, 7236]"
TR-7664,"[3488, 2894, 7654]"
TR-7665,"[6070, 8335, 96]"
TR-7666,"[7684, 75, 7368]"
TR-7667,"[3000, 5953, 6887]"
TR-7668,"[7671, 7689, 7739]"
TR-7669,"[7673, 5754, 8337]"
TR-7670,"[8003, 2630, 7834]"
TR-7671,"[3511, 4365, 6529]"
TR-7672,"[7689, 7667, 7739]"
TR-7673,"[2616, 2107, 7394]"
TR-7674,"[7668, 8337, 5754]"
TR-7675,"[7839, 1086, 4522]"
TR-7676,"[4796, 736, 5548]"
TR-7677,"[800, 139, 7783]"
TR-7678,"[5471, 8198, 4554]"
TR-7679,"[7865, 6467, 8788]"
TR-7680,"[6494, 2443, 251]"
TR-7681,"[8109, 8414, 5973]"
TR-7682,"[7789, 7251, 3490]"
TR-7683,"[1951, 7486, 8160]"
TR-7684,"[1891, 164, 660]"
TR-7685,"[7665, 7368, 2276]"
TR-7686,"[5357, 131, 4765]"
TR-7687,"[7140, 8015, 7940]"
TR-7688,"[8013, 2254, 7815]"
TR-7689,"[3067, 2218, 8504]"
TR-7690,"[7671, 7667, 5749]"
TR-7691,"[138, 5154, 3761]"
TR-7692,"[3496, 2301, 679]"
TR-7693,"[1886, 7589, 3529]"
TR-7694,"[8345, 5816, 5462]"
TR-7695,"[7160, 8190, 6834]"
TR-7696,"[4645, 5317, 4820]"
TR-7697,"[3430, 3366, 7805]"
TR-7698,"[6311, 3975, 3976]"
TR-7699,"[5861, 6739, 5491]"
TR-7700,"[1546, 821, 1028]"
TR-7701,"[6455, 1861, 7148]"
TR-7702,"[7892, 5839, 8441]"
TR-7703,"[2272, 6639, 6445]"
TR-7704,"[6250, 7305, 5682]"
TR-7705,"[750, 4067, 6921]"
TR-7706,"[2576, 7120, 7086]"
TR-7707,"[4953, 959, 7400]"
TR-7708,"[5548, 4796, 7601]"
TR-7709,"[3433, 5235, 7025]"
TR-7710,"[8076, 3972, 4122]"
TR-7711,"[292, 439, 3751]"
TR-7712,"[3102, 5813, 8738]"
TR-7713,"[2333, 1507, 3133]"
TR-7714,"[5804, 4275, 6075]"
TR-7715,"[3086, 7796, 1785]"
TR-7716,"[779, 3178, 5953]"
TR-7717,"[4363, 1086, 7146]"
TR-7718,"[7439, 7805, 961]"
TR-7719,"[5877, 2764, 5198]"
TR-7720,"[3470, 2305, 1691]"
TR-7721,"[7816, 5912, 6681]"
TR-7722,"[8114, 8107, 2770]"
TR-7723,"[1093, 5516, 3135]"
TR-7724,"[7974, 1524, 5317]"
TR-7725,"[5290, 5514, 5275]"
TR-7726,"[1095, 5848, 888]"
TR-7727,"[7834, 8078, 3443]"
TR-7728,"[7813, 5185, 6335]"
TR-7729,"[8038, 5930, 4281]"
TR-7730,"[365, 457, 438]"
TR-7731,"[5940, 4000, 3882]"
TR-7732,"[6873, 6630, 6374]"
TR-7733,"[7469, 7886, 204]"
TR-7734,"[8172, 5866, 4949]"
TR-7735,"[3137, 2708, 6305]"
TR-7736,"[1778, 8429, 466]"
TR-7737,"[5548, 2283, 5241]"
TR-7738,"[5960, 6020, 2274]"
TR-7739,"[3394, 8115, 7461]"
TR-7740,"[7667, 7671, 7834]"
TR-7741,"[8390, 7305, 4966]"
TR-7742,"[5503, 3376, 2591]"
TR-7743,"[7568, 2358, 5939]"
TR-7744,"[8559, 4490, 5072]"
TR-7745,"[2902, 673, 1234]"
TR-7746,"[1316, 3281, 7368]"
TR-7747,"[8109, 1070, 167]"
TR-7748,"[6513, 3551, 6656]"
TR-7749,"[1565, 7399, 474]"
TR-7750,"[5211, 542, 3]"
TR-7751,"[3870, 4070, 8605]"
TR-7752,"[733, 238, 7103]"
TR-7753,"[7929, 2663, 860]"
TR-7754,"[2238, 769, 7176]"
TR-7755,"[6281, 6443, 2835]"
TR-7756,"[6688, 6079, 5459]"
TR-7757,"[5961, 6982, 6860]"
TR-7758,"[4230, 3164, 3822]"
TR-7759,"[1193, 1172, 1205]"
TR-7760,"[7885, 3020, 8056]"
TR-7761,"[7962, 2260, 1460]"
TR-7762,"[3878, 2623, 0]"
TR-7763,"[3376, 6835, 8758]"
TR-7764,"[5777, 1313, 1518]"
TR-7765,"[7675, 6106, 2779]"
TR-7766,"[1828, 1883, 8486]"
TR-7767,"[8444, 5333, 5255]"
TR-7768,"[7838, 5411, 7995]"
TR-7769,"[5068, 1904, 5827]"
TR-7770,"[6097, 6010, 6135]"
TR-7771,"[7661, 2616, 8157]"
TR-7772,"[3354, 2775, 2851]"
TR-7773,"[488, 4624, 5372]"
TR-7774,"[1237, 7817, 5649]"
TR-7775,"[1495, 1890, 7570]"
TR-7776,"[3795, 3307, 7246]"
TR-7777,"[5668, 833, 6262]"
TR-7778,"[945, 1234, 1412]"
TR-7779,"[2117, 1904, 5827]"
TR-7780,"[1822, 7074, 3160]"
TR-7781,"[1533, 7571, 7522]"
TR-7782,"[8099, 1544, 8276]"
TR-7783,"[5871, 547, 1948]"
TR-7784,"[7844, 7991, 5968]"
TR-7785,"[325, 736, 3118]"
TR-7786,"[5531, 1698, 3056]"
TR-7787,"[7783, 1058, 6618]"
TR-7788,"[8360, 7822, 5764]"
TR-7789,"[535, 3401, 4682]"
TR-7790,"[7681, 3128, 5128]"
TR-7791,"[8441, 7892, 8011]"
TR-7792,"[8092, 398, 1571]"
TR-7793,"[1979, 8229, 7798]"
TR-7794,"[5198, 3706, 3853]"
TR-7795,"[4272, 4288, 8369]"
TR-7796,"[4893, 6355, 4574]"
TR-7797,"[7714, 3751, 1358]"
TR-7798,"[7963, 68, 282]"
TR-7799,"[6264, 5849, 5224]"
TR-7800,"[1530, 7468, 1735]"
TR-7801,"[5332, 8511, 3456]"
TR-7802,"[1591, 6956, 6475]"
TR-7803,"[160, 5349, 1314]"
TR-7804,"[397, 6747, 3557]"
TR-7805,"[3159, 2078, 7214]"
TR-7806,"[3430, 3366, 3706]"
TR-7807,"[6124, 6210, 6037]"
TR-7808,"[4386, 4399, 6170]"
TR-7809,"[6772, 4206, 4361]"
TR-7810,"[4820, 808, 2591]"
TR-7811,"[2213, 2682, 8047]"
TR-7812,"[511, 6972, 6214]"
TR-7813,"[85, 940, 1245]"
TR-7814,"[7727, 7240, 7718]"
TR-7815,"[1762, 2481, 8410]"
TR-7816,"[5891, 3484, 99]"
TR-7817,"[7720, 8086, 96]"
TR-7818,"[5649, 1237, 7773]"
TR-7819,"[3468, 3202, 1586]"
TR-7820,"[7919, 6547, 6097]"
TR-7821,"[7925, 2474, 7966]"
TR-7822,"[7254, 1798, 2023]"
TR-7823,"[5764, 8360, 6694]"
TR-7824,"[4131, 3915, 6616]"
TR-7825,"[467, 4703, 7909]"
TR-7826,"[1772, 3978, 4441]"
TR-7827,"[7812, 6034, 940]"
TR-7828,"[5957, 2282, 2308]"
TR-7829,"[3762, 7418, 6326]"
TR-7830,"[3889, 5219, 1312]"
TR-7831,"[8759, 6328, 189]"
TR-7832,"[6361, 4554, 3484]"
TR-7833,"[7996, 1601, 5217]"
TR-7834,"[6889, 6996, 2267]"
TR-7835,"[8078, 5789, 7726]"
TR-7836,"[3938, 4608, 4489]"
TR-7837,"[1381, 662, 1197]"
TR-7838,"[6194, 2034, 1064]"
TR-7839,"[7767, 6255, 5411]"
TR-7840,"[7071, 5145, 5953]"
TR-7841,"[6919, 1260, 3100]"
TR-7842,"[7321, 5665, 7998]"
TR-7843,"[2614, 6205, 3484]"
TR-7844,"[8662, 3415, 5476]"
TR-7845,"[3620, 5968, 7783]"
TR-7846,"[6421, 1239, 5884]"
TR-7847,"[8348, 2254, 6436]"
TR-7848,"[1534, 8019, 8788]"
TR-7849,"[3, 49, 542]"
TR-7850,"[8616, 1940, 4517]"
TR-7851,"[7897, 4583, 4071]"
TR-7852,"[3575, 3592, 6480]"
TR-7853,"[268, 7208, 7055]"
TR-7854,"[3037, 8269, 6793]"
TR-7855,"[4092, 4082, 4150]"
TR-7856,"[6095, 5861, 1037]"
TR-7857,"[5626, 6086, 4796]"
TR-7858,"[6722, 1953, 2871]"
TR-7859,"[8125, 2903, 7964]"
TR-7860,"[7394, 838, 6589]"
TR-7861,"[863, 516, 462]"
TR-7862,"[1292, 5765, 831]"
TR-7863,"[5792, 500, 5324]"
TR-7864,"[3676, 2707, 1854]"
TR-7865,"[148, 30, 1940]"
TR-7866,"[7678, 5632, 5211]"
TR-7867,"[1464, 3314, 513]"
TR-7868,"[5241, 3666, 5200]"
TR-7869,"[2086, 5899, 671]"
TR-7870,"[223, 7271, 3037]"
TR-7871,"[7839, 3056, 1698]"
TR-7872,"[5745, 2112, 370]"
TR-7873,"[7086, 7305, 1886]"
TR-7874,"[1589, 1692, 1506]"
TR-7875,"[6833, 2119, 1443]"
TR-7876,"[3165, 1116, 3098]"
TR-7877,"[239, 2756, 6340]"
TR-7878,"[2702, 986, 7390]"
TR-7879,"[7262, 5718, 7656]"
TR-7880,"[8109, 8095, 6900]"
TR-7881,"[2594, 3027, 2622]"
TR-7882,"[2872, 1980, 7776]"
TR-7883,"[7305, 7848, 484]"
TR-7884,"[7998, 7892, 5839]"
TR-7885,"[2948, 788, 5248]"
TR-7886,"[7759, 8056, 3020]"
TR-7887,"[524, 1419, 372]"
TR-7888,"[3103, 3046, 6598]"
TR-7889,"[5021, 6356, 5382]"
TR-7890,"[6080, 7651, 4343]"
TR-7891,"[2346, 5685, 7298]"
TR-7892,"[2253, 458, 1736]"
TR-7893,"[8441, 7701, 5839]"
TR-7894,"[2956, 2874, 204]"
TR-7895,"[8156, 2441, 4114]"
TR-7896,"[631, 1203, 80]"
TR-7897,"[3967, 4142, 4545]"
TR-7898,"[7850, 4237, 4929]"
TR-7899,"[4325, 4958, 4292]"
TR-7900,"[5035, 8, 4849]"
TR-7901,"[746, 111, 1472]"
TR-7902,"[8091, 7092, 5840]"
TR-7903,"[3376, 6102, 7074]"
TR-7904,"[7827, 202, 138]"
TR-7905,"[2641, 5200, 281]"
TR-7906,"[693, 4333, 859]"
TR-7907,"[8109, 7781, 474]"
TR-7908,"[1857, 7437, 6694]"
TR-7909,"[8157, 2616, 4574]"
TR-7910,"[2051, 4703, 3243]"
TR-7911,"[7946, 7932, 6706]"
TR-7912,"[7724, 3405, 98]"
TR-7913,"[2453, 115, 8070]"
TR-7914,"[8501, 7920, 3301]"
TR-7915,"[5912, 6374, 1760]"
TR-7916,"[1055, 3554, 6727]"
TR-7917,"[1168, 6954, 6260]"
TR-7918,"[5072, 4490, 4573]"
TR-7919,"[2626, 8525, 6102]"
TR-7920,"[7819, 6097, 6547]"
TR-7921,"[5200, 7913, 2580]"
TR-7922,"[3944, 7441, 4261]"
TR-7923,"[7931, 8205, 5432]"
TR-7924,"[7695, 7907, 7112]"
TR-7925,"[2825, 2588, 2508]"
TR-7926,"[2474, 8003, 7966]"
TR-7927,"[8086, 5912, 6600]"
TR-7928,"[7654, 2106, 2045]"
TR-7929,"[6792, 6465, 5370]"
TR-7930,"[7752, 966, 2746]"
TR-7931,"[6502, 2575, 6821]"
TR-7932,"[7922, 5432, 8019]"
TR-7933,"[7910, 6772, 6676]"
TR-7934,"[8151, 3835, 3969]"
TR-7935,"[2919, 3046, 2730]"
TR-7936,"[6282, 8246, 6920]"
TR-7937,"[3488, 6872, 2723]"
TR-7938,"[6898, 2989, 2309]"
TR-7939,"[7368, 3459, 3137]"
TR-7940,"[8232, 8393, 119]"
TR-7941,"[7686, 7140, 8015]"
TR-7942,"[1801, 3086, 1785]"
TR-7943,"[4487, 1, 1001]"
TR-7944,"[6460, 7793, 7208]"
TR-7945,"[2342, 2315, 2543]"
TR-7946,"[7964, 7858, 4131]"
TR-7947,"[7910, 6676, 7932]"
TR-7948,"[5327, 7991, 6807]"
TR-7949,"[5849, 8080, 7251]"
TR-7950,"[1116, 7875, 5786]"
TR-7951,"[1124, 239, 709]"
TR-7952,"[6187, 8372, 8154]"
TR-7953,"[7536, 8102, 7134]"
TR-7954,"[8401, 5666, 3133]"
TR-7955,"[6980, 104, 2020]"
TR-7956,"[2361, 1853, 1306]"
TR-7957,"[7586, 1145, 3387]"
TR-7958,"[7599, 1746, 8169]"
TR-7959,"[2014, 3935, 7529]"
TR-7960,"[1424, 2126, 1264]"
TR-7961,"[6668, 8559, 4343]"
TR-7962,"[8203, 8035, 5438]"
TR-7963,"[7760, 2260, 1460]"
TR-7964,"[7797, 904, 8015]"
TR-7965,"[7945, 7858, 4789]"
TR-7966,"[4808, 2700, 5773]"
TR-7967,"[7925, 8003, 2474]"
TR-7968,"[5498, 181, 1345]"
TR-7969,"[2261, 7981, 1851]"
TR-7970,"[4645, 5311, 8308]"
TR-7971,"[7736, 7620, 6617]"
TR-7972,"[7360, 2511, 6504]"
TR-7973,"[1201, 1638, 6950]"
TR-7974,"[3374, 2743, 3967]"
TR-7975,"[7525, 8530, 8759]"
TR-7976,"[8788, 6545, 5323]"
TR-7977,"[8069, 7543, 202]"
TR-7978,"[7403, 464, 8132]"
TR-7979,"[2143, 6131, 7368]"
TR-7980,"[1103, 1549, 6677]"
TR-7981,"[2568, 7873, 1589]"
TR-7982,"[2853, 1634, 6074]"
TR-7983,"[7643, 7639, 8123]"
TR-7984,"[7576, 2817, 7536]"
TR-7985,"[3682, 2325, 6771]"
TR-7986,"[6451, 8179, 4244]"
TR-7987,"[6236, 2221, 7790]"
TR-7988,"[1922, 5799, 8279]"
TR-7989,"[8060, 1290, 1358]"
TR-7990,"[2700, 2497, 4413]"
TR-7991,"[6485, 3995, 5104]"
TR-7992,"[139, 5327, 5720]"
TR-7993,"[4916, 503, 7964]"
TR-7994,"[5471, 1327, 462]"
TR-7995,"[1091, 8015, 5021]"
TR-7996,"[7767, 5411, 7838]"
TR-7997,"[1601, 7832, 5217]"
TR-7998,"[459, 7057, 5675]"
TR-7999,"[7883, 7892, 5839]"
TR-8000,"[1504, 934, 931]"
TR-8001,"[7639, 8123, 7643]"
TR-8002,"[5954, 2951, 1976]"
TR-8003,"[2984, 1822, 710]"
TR-8004,"[2280, 7925, 7783]"
TR-8005,"[7609, 5310, 5943]"
TR-8006,"[8027, 7932, 7910]"
TR-8007,"[8613, 6589, 8237]"
TR-8008,"[2453, 281, 5198]"
TR-8009,"[2114, 982, 5348]"
TR-8010,"[3503, 7213, 7168]"
TR-8011,"[8032, 4255, 4880]"
TR-8012,"[7892, 7998, 7883]"
TR-8013,"[5916, 5798, 5889]"
TR-8014,"[5769, 7687, 5891]"
TR-8015,"[4323, 4739, 6624]"
TR-8016,"[7686, 7940, 7140]"
TR-8017,"[5317, 5427, 8784]"
TR-8018,"[8031, 1060, 1085]"
TR-8019,"[5639, 8471, 5700]"
TR-8020,"[1857, 7847, 8205]"
TR-8021,"[7858, 7945, 3341]"
TR-8022,"[5284, 975, 5341]"
TR-8023,"[707, 1286, 7254]"
TR-8024,"[3249, 3181, 3416]"
TR-8025,"[5747, 5755, 547]"
TR-8026,"[8048, 3058, 3825]"
TR-8027,"[5460, 3385, 1038]"
TR-8028,"[8005, 7932, 7910]"
TR-8029,"[5894, 6323, 8516]"
TR-8030,"[2031, 7884, 2948]"
TR-8031,"[3462, 3503, 3592]"
TR-8032,"[8515, 1085, 1060]"
TR-8033,"[4255, 3876, 8010]"
TR-8034,"[221, 3281, 1489]"
TR-8035,"[6761, 3062, 2407]"
TR-8036,"[7961, 8203, 5438]"
TR-8037,"[7156, 7007, 2005]"
TR-8038,"[5665, 3734, 5317]"
TR-8039,"[7728, 5930, 4281]"
TR-8040,"[3504, 2331, 4647]"
TR-8041,"[5167, 3006, 6774]"
TR-8042,"[5629, 181, 7427]"
TR-8043,"[4602, 1934, 8704]"
TR-8044,"[7437, 6406, 7162]"
TR-8045,"[2584, 4344, 791]"
TR-8046,"[6378, 1472, 4817]"
TR-8047,"[8149, 4588, 4403]"
TR-8048,"[570, 392, 3001]"
TR-8049,"[3362, 4277, 4614]"
TR-8050,"[838, 6807, 1339]"
TR-8051,"[341, 7152, 6667]"
TR-8052,"[1747, 770, 8019]"
TR-8053,"[6788, 7770, 5726]"
TR-8054,"[7104, 7170, 5071]"
TR-8055,"[8113, 4041, 3838]"
TR-8056,"[7851, 2621, 5295]"
TR-8057,"[32, 1656, 2574]"
TR-8058,"[8124, 6970, 5632]"
TR-8059,"[7894, 6650, 4399]"
TR-8060,"[1352, 7385, 8459]"
TR-8061,"[3880, 2045, 7714]"
TR-8062,"[8328, 6689, 5560]"
TR-8063,"[3751, 7864, 148]"
TR-8064,"[3094, 5859, 8550]"
TR-8065,"[4, 7505, 2611]"
TR-8066,"[3386, 5224, 7998]"
TR-8067,"[2370, 6131, 6483]"
TR-8068,"[7540, 3058, 1317]"
TR-8069,"[5556, 697, 1375]"
TR-8070,"[7976, 202, 138]"
TR-8071,"[7611, 7319, 4463]"
TR-8072,"[6135, 6010, 7730]"
TR-8073,"[2146, 1812, 7805]"
TR-8074,"[8153, 8034, 4474]"
TR-8075,"[5616, 7519, 1156]"
TR-8076,"[3118, 3292, 6056]"
TR-8077,"[7709, 551, 6649]"
TR-8078,"[7540, 6682, 3058]"
TR-8079,"[7834, 838, 3620]"
TR-8080,"[8639, 3649, 837]"
TR-8081,"[5619, 6264, 7948]"
TR-8082,"[1986, 867, 3462]"
TR-8083,"[6126, 5421, 3722]"
TR-8084,"[5473, 3451, 2488]"
TR-8085,"[5986, 5968, 7844]"
TR-8086,"[2296, 2272, 1210]"
TR-8087,"[7816, 7926, 5883]"
TR-8088,"[5749, 7216, 7443]"
TR-8089,"[1215, 5837, 2333]"
TR-8090,"[448, 3143, 5984]"
TR-8091,"[7971, 2075, 3016]"
TR-8092,"[392, 1022, 6171]"
TR-8093,"[7690, 7092, 1835]"
TR-8094,"[6284, 33, 7263]"
TR-8095,"[5582, 2476, 1740]"
TR-8096,"[8109, 8099, 7879]"
TR-8097,"[6529, 7615, 4003]"
TR-8098,"[6662, 467, 3107]"
TR-8099,"[2232, 6194, 3743]"
TR-8100,"[8109, 8095, 3101]"
TR-8101,"[3788, 4432, 3172]"
TR-8102,"[4309, 8757, 4799]"
TR-8103,"[7536, 2513, 723]"
TR-8104,"[5623, 6205, 5763]"
TR-8105,"[7689, 5723, 4729]"
TR-8106,"[6019, 7454, 6094]"
TR-8107,"[6102, 5723, 586]"
TR-8108,"[8114, 3211, 3409]"
TR-8109,"[6366, 5036, 2784]"
TR-8110,"[7879, 8095, 7680]"
TR-8111,"[6454, 1331, 2702]"
TR-8112,"[6602, 6650, 4065]"
TR-8113,"[5495, 3270, 7378]"
TR-8114,"[1845, 6316, 6183]"
TR-8115,"[8107, 3409, 2770]"
TR-8116,"[8198, 7738, 7822]"
TR-8117,"[6115, 5806, 6108]"
TR-8118,"[6296, 8474, 2863]"
TR-8119,"[6339, 2764, 5243]"
TR-8120,"[5220, 8520, 946]"
TR-8121,"[8635, 1375, 3605]"
TR-8122,"[6513, 6656, 6283]"
TR-8123,"[5548, 3878, 7867]"
TR-8124,"[7643, 4253, 8130]"
TR-8125,"[5104, 7990, 3890]"
TR-8126,"[2903, 7858, 5165]"
TR-8127,"[2696, 1899, 2145]"
TR-8128,"[4355, 4834, 5142]"
TR-8129,"[8143, 3835, 130]"
TR-8130,"[7267, 1417, 7821]"
TR-8131,"[5911, 5779, 4015]"
TR-8132,"[2762, 4006, 4349]"
TR-8133,"[7977, 3105, 7059]"
TR-8134,"[7548, 8567, 2658]"
TR-8135,"[6130, 2093, 3529]"
TR-8136,"[4308, 3769, 3828]"
TR-8137,"[3227, 7531, 5321]"
TR-8138,"[6346, 8005, 8027]"
TR-8139,"[1790, 1505, 7805]"
TR-8140,"[6319, 3480, 2483]"
TR-8141,"[5627, 2261, 750]"
TR-8142,"[4755, 1211, 7376]"
TR-8143,"[2511, 3418, 1779]"
TR-8144,"[8128, 3835, 6624]"
TR-8145,"[4152, 1181, 6917]"
TR-8146,"[1641, 7309, 7553]"
TR-8147,"[3243, 5009, 5219]"
TR-8148,"[3958, 4488, 3937]"
TR-8149,"[1192, 8277, 2262]"
TR-8150,"[8046, 4601, 4510]"
TR-8151,"[2702, 5067, 7624]"
TR-8152,"[8158, 3835, 3969]"
TR-8153,"[4116, 7360, 35]"
TR-8154,"[8073, 4115, 3995]"
TR-8155,"[3878, 8372, 3841]"
TR-8156,"[3044, 4950, 7645]"
TR-8157,"[2916, 2441, 1449]"
TR-8158,"[2704, 7908, 7661]"
TR-8159,"[8151, 3969, 6740]"
TR-8160,"[6808, 358, 7619]"
TR-8161,"[5354, 7682, 710]"
TR-8162,"[3493, 2703, 920]"
TR-8163,"[3424, 667, 3191]"
TR-8164,"[8165, 5861, 7966]"
TR-8165,"[7926, 1268, 6229]"
TR-8166,"[8163, 8190, 6389]"
TR-8167,"[3615, 5312, 3503]"
TR-8168,"[5861, 1959, 1657]"
TR-8169,"[8084, 5942, 7925]"
TR-8170,"[7026, 442, 5273]"
TR-8171,"[8176, 8102, 6357]"
TR-8172,"[5763, 5427, 5632]"
TR-8173,"[7733, 4949, 5866]"
TR-8174,"[2241, 1001, 5587]"
TR-8175,"[8499, 8180, 8650]"
TR-8176,"[5460, 4407, 456]"
TR-8177,"[8170, 8102, 3160]"
TR-8178,"[8197, 1633, 8793]"
TR-8179,"[8198, 1857, 5333]"
TR-8180,"[6451, 4244, 6938]"
TR-8181,"[8499, 8174, 5721]"
TR-8182,"[5368, 8238, 8195]"
TR-8183,"[4326, 5332, 442]"
TR-8184,"[6170, 4386, 2407]"
TR-8185,"[6396, 5704, 8616]"
TR-8186,"[3935, 3725, 6632]"
TR-8187,"[5657, 5665, 8037]"
TR-8188,"[3362, 8138, 8466]"
TR-8189,"[3433, 8253, 5810]"
TR-8190,"[5523, 8438, 5277]"
TR-8191,"[8165, 5815, 2476]"
TR-8192,"[5885, 4620, 3763]"
TR-8193,"[6356, 8277, 5684]"
TR-8194,"[8202, 4552, 6295]"
TR-8195,"[8034, 8122, 5425]"
TR-8196,"[5894, 8516, 5632]"
TR-8197,"[6592, 2241, 8408]"
TR-8198,"[6085, 4252, 7203]"
TR-8199,"[6361, 8115, 8294]"
TR-8200,"[8511, 3369, 8459]"
TR-8201,"[5923, 2658, 1574]"
TR-8202,"[7686, 5486, 8780]"
TR-8203,"[8193, 4594, 3973]"
TR-8204,"[7961, 8035, 8399]"
TR-8205,"[4103, 5148, 4423]"
TR-8206,"[1857, 7907, 6431]"
TR-8207,"[6035, 6227, 6302]"
TR-8208,"[8245, 4267, 4444]"
TR-8209,"[8280, 8335, 2786]"
TR-8210,"[5973, 2298, 638]"
TR-8211,"[7787, 7993, 2733]"
TR-8212,"[501, 6170, 5811]"
TR-8213,"[696, 4580, 2795]"
TR-8214,"[4895, 3011, 6086]"
TR-8215,"[1308, 2305, 880]"
TR-8216,"[1688, 3191, 2745]"
TR-8217,"[7867, 6697, 2803]"
TR-8218,"[8785, 5675, 6182]"
TR-8219,"[928, 8327, 3566]"
TR-8220,"[5548, 7601, 5200]"
TR-8221,"[2014, 6772, 8634]"
TR-8222,"[2666, 6817, 6321]"
TR-8223,"[8785, 5184, 5675]"
TR-8224,"[5396, 6089, 8277]"
TR-8225,"[6709, 6388, 5687]"
TR-8226,"[3676, 4496, 4767]"
TR-8227,"[2820, 7057, 2734]"
TR-8228,"[7896, 4979, 5686]"
TR-8229,"[3976, 8479, 3996]"
TR-8230,"[5224, 4193, 3664]"
TR-8231,"[4692, 4798, 6046]"
TR-8232,"[8169, 6106, 7782]"
TR-8233,"[7939, 6140, 2040]"
TR-8234,"[8035, 8482, 8203]"
TR-8235,"[5044, 6297, 5763]"
TR-8236,"[8585, 5873, 5753]"
TR-8237,"[442, 6549, 2243]"
TR-8238,"[1091, 6089, 5396]"
TR-8239,"[8263, 5368, 5292]"
TR-8240,"[5968, 877, 2541]"
TR-8241,"[2709, 7971, 823]"
TR-8242,"[7697, 6311, 7274]"
TR-8243,"[8345, 5462, 5816]"
TR-8244,"[5765, 1535, 173]"
TR-8245,"[2103, 3684, 7442]"
TR-8246,"[8207, 5504, 5613]"
TR-8247,"[6920, 7935, 6282]"
TR-8248,"[5516, 6780, 4264]"
TR-8249,"[7380, 2433, 3452]"
TR-8250,"[5640, 807, 6243]"
TR-8251,"[2993, 5749, 3415]"
TR-8252,"[925, 8279, 3007]"
TR-8253,"[8346, 4126, 1687]"
TR-8254,"[8339, 5810, 3433]"
TR-8255,"[8311, 8569, 3039]"
TR-8256,"[6850, 6264, 7701]"
TR-8257,"[7066, 8781, 1749]"
TR-8258,"[2340, 5973, 2683]"
TR-8259,"[2458, 883, 5936]"
TR-8260,"[8276, 5171, 5032]"
TR-8261,"[5979, 2184, 3228]"
TR-8262,"[8124, 7299, 2226]"
TR-8263,"[4365, 5953, 7839]"
TR-8264,"[8238, 8308, 8204]"
TR-8265,"[8172, 7733, 4949]"
TR-8266,"[3889, 8466, 2574]"
TR-8267,"[4630, 4319, 4414]"
TR-8268,"[8286, 184, 4134]"
TR-8269,"[4637, 4153, 4549]"
TR-8270,"[6793, 2638, 7291]"
TR-8271,"[5516, 2458, 3471]"
TR-8272,"[2499, 6812, 7069]"
TR-8273,"[5522, 7085, 5451]"
TR-8274,"[8311, 3698, 3440]"
TR-8275,"[5664, 8538, 701]"
TR-8276,"[6733, 3757, 7946]"
TR-8277,"[8259, 5171, 5353]"
TR-8278,"[4609, 7140, 5684]"
TR-8279,"[8347, 8660, 8456]"
TR-8280,"[6830, 1522, 1922]"
TR-8281,"[7896, 6107, 6745]"
TR-8282,"[6801, 2630, 7664]"
TR-8283,"[7660, 6848, 7295]"
TR-8284,"[7543, 7976, 4859]"
TR-8285,"[206, 6249, 5927]"
TR-8286,"[6249, 5221, 6459]"
TR-8287,"[8267, 4134, 4329]"
